"","submission_date","state","variable","Value","year","month","day"
"3393",2020-09-30,"CT","new_case",221,2020,"9",30
"3394",2020-10-01,"CT","new_case",192,2020,"10",1
"3395",2020-10-02,"CT","new_case",555,2020,"10",2
"3396",2020-10-03,"CT","new_case",0,2020,"10",3
"3397",2020-10-04,"CT","new_case",0,2020,"10",4
"3398",2020-10-05,"CT","new_case",823,2020,"10",5
"3399",2020-10-06,"CT","new_case",121,2020,"10",6
"3400",2020-10-07,"CT","new_case",123,2020,"10",7
"3401",2020-10-08,"CT","new_case",384,2020,"10",8
"3402",2020-10-09,"CT","new_case",290,2020,"10",9
"3403",2020-10-10,"CT","new_case",0,2020,"10",10
"3404",2020-10-11,"CT","new_case",0,2020,"10",11
"3405",2020-10-12,"CT","new_case",1339,2020,"10",12
"3406",2020-10-13,"CT","new_case",320,2020,"10",13
"3407",2020-10-14,"CT","new_case",164,2020,"10",14
"3408",2020-10-15,"CT","new_case",167,2020,"10",15
"3409",2020-10-16,"CT","new_case",802,2020,"10",16
"3410",2020-10-17,"CT","new_case",0,2020,"10",17
"3411",2020-10-18,"CT","new_case",0,2020,"10",18
"3412",2020-10-19,"CT","new_case",1191,2020,"10",19
"3413",2020-10-20,"CT","new_case",434,2020,"10",20
"3414",2020-10-21,"CT","new_case",416,2020,"10",21
"3415",2020-10-22,"CT","new_case",502,2020,"10",22
"3416",2020-10-23,"CT","new_case",679,2020,"10",23
"3417",2020-10-24,"CT","new_case",0,2020,"10",24
"3418",2020-10-25,"CT","new_case",0,2020,"10",25
"3419",2020-10-26,"CT","new_case",2047,2020,"10",26
"3420",2020-10-27,"CT","new_case",538,2020,"10",27
"3421",2020-10-28,"CT","new_case",490,2020,"10",28
"3422",2020-10-29,"CT","new_case",1319,2020,"10",29
"3423",2020-10-30,"CT","new_case",761,2020,"10",30
"3424",2020-10-31,"CT","new_case",0,2020,"10",31
"3425",2020-11-01,"CT","new_case",0,2020,"11",1
"3426",2020-11-02,"CT","new_case",2651,2020,"11",2
"3427",2020-11-03,"CT","new_case",985,2020,"11",3
"3428",2020-11-04,"CT","new_case",530,2020,"11",4
"3429",2020-11-05,"CT","new_case",1687,2020,"11",5
"3430",2020-11-06,"CT","new_case",1065,2020,"11",6
"3431",2020-11-07,"CT","new_case",0,2020,"11",7
"3432",2020-11-08,"CT","new_case",0,2020,"11",8
"3433",2020-11-09,"CT","new_case",3338,2020,"11",9
"3434",2020-11-10,"CT","new_case",1524,2020,"11",10
"3435",2020-11-11,"CT","new_case",1754,2020,"11",11
"3436",2020-11-12,"CT","new_case",1158,2020,"11",12
"3437",2020-11-13,"CT","new_case",2746,2020,"11",13
"3438",2020-11-14,"CT","new_case",0,2020,"11",14
"3439",2020-11-15,"CT","new_case",0,2020,"11",15
"3440",2020-11-16,"CT","new_case",4639,2020,"11",16
"3441",2020-11-17,"CT","new_case",1702,2020,"11",17
"3442",2020-11-18,"CT","new_case",2042,2020,"11",18
"3443",2020-11-19,"CT","new_case",2353,2020,"11",19
"3444",2020-11-20,"CT","new_case",2088,2020,"11",20
"3445",2020-11-21,"CT","new_case",0,2020,"11",21
"3446",2020-11-22,"CT","new_case",0,2020,"11",22
"3447",2020-11-23,"CT","new_case",5271,2020,"11",23
"3448",2020-11-24,"CT","new_case",540,2020,"11",24
"3449",2020-11-25,"CT","new_case",1872,2020,"11",25
"3450",2020-11-26,"CT","new_case",0,2020,"11",26
"3451",2020-11-27,"CT","new_case",3429,2020,"11",27
"3452",2020-11-28,"CT","new_case",0,2020,"11",28
"3453",2020-11-29,"CT","new_case",0,2020,"11",29
"3454",2020-11-30,"CT","new_case",4714,2020,"11",30
"3455",2020-01-22,"WA","new_case",1,2020,"1",22
"3456",2020-01-23,"WA","new_case",0,2020,"1",23
"3457",2020-01-24,"WA","new_case",0,2020,"1",24
"3458",2020-01-25,"WA","new_case",0,2020,"1",25
"3459",2020-01-26,"WA","new_case",0,2020,"1",26
"3460",2020-01-27,"WA","new_case",0,2020,"1",27
"3461",2020-01-28,"WA","new_case",0,2020,"1",28
"3462",2020-01-29,"WA","new_case",0,2020,"1",29
"3463",2020-01-30,"WA","new_case",0,2020,"1",30
"3464",2020-01-31,"WA","new_case",0,2020,"1",31
"3465",2020-02-01,"WA","new_case",0,2020,"2",1
"3466",2020-02-02,"WA","new_case",0,2020,"2",2
"3467",2020-02-03,"WA","new_case",0,2020,"2",3
"3468",2020-02-04,"WA","new_case",0,2020,"2",4
"3469",2020-02-05,"WA","new_case",0,2020,"2",5
"3470",2020-02-06,"WA","new_case",0,2020,"2",6
"3471",2020-02-07,"WA","new_case",0,2020,"2",7
"3472",2020-02-08,"WA","new_case",0,2020,"2",8
"3473",2020-02-09,"WA","new_case",0,2020,"2",9
"3474",2020-02-10,"WA","new_case",0,2020,"2",10
"3475",2020-02-11,"WA","new_case",0,2020,"2",11
"3476",2020-02-12,"WA","new_case",0,2020,"2",12
"3477",2020-02-13,"WA","new_case",0,2020,"2",13
"3478",2020-02-14,"WA","new_case",0,2020,"2",14
"3479",2020-02-15,"WA","new_case",0,2020,"2",15
"3480",2020-02-16,"WA","new_case",0,2020,"2",16
"3481",2020-02-17,"WA","new_case",0,2020,"2",17
"3482",2020-02-18,"WA","new_case",0,2020,"2",18
"3483",2020-02-19,"WA","new_case",0,2020,"2",19
"3484",2020-02-20,"WA","new_case",0,2020,"2",20
"3485",2020-02-21,"WA","new_case",0,2020,"2",21
"3486",2020-02-22,"WA","new_case",0,2020,"2",22
"3487",2020-02-23,"WA","new_case",0,2020,"2",23
"3488",2020-02-24,"WA","new_case",0,2020,"2",24
"3489",2020-02-25,"WA","new_case",0,2020,"2",25
"3490",2020-02-26,"WA","new_case",0,2020,"2",26
"3491",2020-02-27,"WA","new_case",0,2020,"2",27
"3492",2020-02-28,"WA","new_case",0,2020,"2",28
"3493",2020-02-29,"WA","new_case",6,2020,"2",29
"3494",2020-03-01,"WA","new_case",4,2020,"3",1
"3495",2020-03-02,"WA","new_case",7,2020,"3",2
"3496",2020-03-03,"WA","new_case",9,2020,"3",3
"3497",2020-03-04,"WA","new_case",12,2020,"3",4
"3498",2020-03-05,"WA","new_case",31,2020,"3",5
"3499",2020-03-06,"WA","new_case",9,2020,"3",6
"3500",2020-03-07,"WA","new_case",23,2020,"3",7
"3501",2020-03-08,"WA","new_case",34,2020,"3",8
"3502",2020-03-09,"WA","new_case",26,2020,"3",9
"3503",2020-03-10,"WA","new_case",105,2020,"3",10
"3504",2020-03-11,"WA","new_case",99,2020,"3",11
"3505",2020-03-12,"WA","new_case",91,2020,"3",12
"3506",2020-03-13,"WA","new_case",111,2020,"3",13
"3507",2020-03-14,"WA","new_case",74,2020,"3",14
"3508",2020-03-15,"WA","new_case",66,2020,"3",15
"3509",2020-03-16,"WA","new_case",61,2020,"3",16
"3510",2020-03-17,"WA","new_case",161,2020,"3",17
"3511",2020-03-18,"WA","new_case",257,2020,"3",18
"3512",2020-03-19,"WA","new_case",189,2020,"3",19
"3513",2020-03-20,"WA","new_case",148,2020,"3",20
"3514",2020-03-21,"WA","new_case",269,2020,"3",21
"3515",2020-03-22,"WA","new_case",203,2020,"3",22
"3516",2020-03-23,"WA","new_case",225,2020,"3",23
"3517",2020-03-24,"WA","new_case",248,2020,"3",24
"3518",2020-03-25,"WA","new_case",111,2020,"3",25
"3519",2020-03-26,"WA","new_case",627,2020,"3",26
"3520",2020-03-27,"WA","new_case",516,2020,"3",27
"3521",2020-03-28,"WA","new_case",587,2020,"3",28
"3522",2020-03-29,"WA","new_case",196,2020,"3",29
"3523",2020-03-30,"WA","new_case",390,2020,"3",30
"3524",2020-03-31,"WA","new_case",0,2020,"3",31
"3525",2020-04-01,"WA","new_case",423,2020,"4",1
"3526",2020-04-02,"WA","new_case",364,2020,"4",2
"3527",2020-04-03,"WA","new_case",1283,2020,"4",3
"3528",2020-04-04,"WA","new_case",625,2020,"4",4
"3529",2020-04-05,"WA","new_case",-618,2020,"4",5
"3530",2020-04-06,"WA","new_case",345,2020,"4",6
"3531",2020-04-07,"WA","new_case",1364,2020,"4",7
"3532",2020-04-08,"WA","new_case",415,2020,"4",8
"3533",2020-04-09,"WA","new_case",511,2020,"4",9
"3534",2020-04-10,"WA","new_case",279,2020,"4",10
"3535",2020-04-11,"WA","new_case",337,2020,"4",11
"3536",2020-04-12,"WA","new_case",187,2020,"4",12
"3537",2020-04-13,"WA","new_case",127,2020,"4",13
"3538",2020-04-14,"WA","new_case",156,2020,"4",14
"3539",2020-04-15,"WA","new_case",89,2020,"4",15
"3540",2020-04-16,"WA","new_case",369,2020,"4",16
"3541",2020-04-17,"WA","new_case",293,2020,"4",17
"3542",2020-04-18,"WA","new_case",357,2020,"4",18
"3543",2020-04-19,"WA","new_case",-12,2020,"4",19
"3544",2020-04-20,"WA","new_case",295,2020,"4",20
"3545",2020-04-21,"WA","new_case",197,2020,"4",21
"3546",2020-04-22,"WA","new_case",212,2020,"4",22
"3547",2020-04-23,"WA","new_case",259,2020,"4",23
"3548",2020-04-24,"WA","new_case",224,2020,"4",24
"3549",2020-04-25,"WA","new_case",342,2020,"4",25
"3550",2020-04-26,"WA","new_case",202,2020,"4",26
"3551",2020-04-27,"WA","new_case",165,2020,"4",27
"3552",2020-04-28,"WA","new_case",156,2020,"4",28
"3553",2020-04-29,"WA","new_case",228,2020,"4",29
"3554",2020-04-30,"WA","new_case",257,2020,"4",30
"3555",2020-05-01,"WA","new_case",310,2020,"5",1
"3556",2020-05-02,"WA","new_case",366,2020,"5",2
"3557",2020-05-03,"WA","new_case",182,2020,"5",3
"3558",2020-05-04,"WA","new_case",277,2020,"5",4
"3559",2020-05-05,"WA","new_case",132,2020,"5",5
"3560",2020-05-06,"WA","new_case",311,2020,"5",6
"3561",2020-05-07,"WA","new_case",326,2020,"5",7
"3562",2020-05-08,"WA","new_case",157,2020,"5",8
"3563",2020-05-09,"WA","new_case",286,2020,"5",9
"3564",2020-05-10,"WA","new_case",217,2020,"5",10
"3565",2020-05-11,"WA","new_case",231,2020,"5",11
"3566",2020-05-12,"WA","new_case",208,2020,"5",12
"3567",2020-05-13,"WA","new_case",182,2020,"5",13
"3568",2020-05-14,"WA","new_case",261,2020,"5",14
"3569",2020-05-15,"WA","new_case",178,2020,"5",15
"3570",2020-05-16,"WA","new_case",336,2020,"5",16
"3571",2020-05-17,"WA","new_case",146,2020,"5",17
"3572",2020-05-18,"WA","new_case",178,2020,"5",18
"3573",2020-05-19,"WA","new_case",200,2020,"5",19
"3574",2020-05-20,"WA","new_case",160,2020,"5",20
"3575",2020-05-21,"WA","new_case",146,2020,"5",21
"3576",2020-05-22,"WA","new_case",148,2020,"5",22
"3577",2020-05-23,"WA","new_case",320,2020,"5",23
"3578",2020-05-24,"WA","new_case",243,2020,"5",24
"3579",2020-05-25,"WA","new_case",237,2020,"5",25
"3580",2020-05-26,"WA","new_case",116,2020,"5",26
"3581",2020-05-27,"WA","new_case",225,2020,"5",27
"3582",2020-05-28,"WA","new_case",358,2020,"5",28
"3583",2020-05-29,"WA","new_case",307,2020,"5",29
"3584",2020-05-30,"WA","new_case",278,2020,"5",30
"3585",2020-05-31,"WA","new_case",353,2020,"5",31
"3586",2020-06-01,"WA","new_case",275,2020,"6",1
"3587",2020-06-02,"WA","new_case",180,2020,"6",2
"3588",2020-06-03,"WA","new_case",327,2020,"6",3
"3589",2020-06-04,"WA","new_case",245,2020,"6",4
"3590",2020-06-05,"WA","new_case",264,2020,"6",5
"3591",2020-06-06,"WA","new_case",429,2020,"6",6
"3592",2020-06-07,"WA","new_case",307,2020,"6",7
"3593",2020-06-08,"WA","new_case",312,2020,"6",8
"3594",2020-06-09,"WA","new_case",313,2020,"6",9
"3595",2020-06-10,"WA","new_case",288,2020,"6",10
"3596",2020-06-11,"WA","new_case",137,2020,"6",11
"3597",2020-06-12,"WA","new_case",392,2020,"6",12
"3598",2020-06-13,"WA","new_case",367,2020,"6",13
"3599",2020-06-14,"WA","new_case",296,2020,"6",14
"3600",2020-06-15,"WA","new_case",324,2020,"6",15
"3601",2020-06-16,"WA","new_case",373,2020,"6",16
"3602",2020-06-17,"WA","new_case",253,2020,"6",17
"3603",2020-06-18,"WA","new_case",408,2020,"6",18
"3604",2020-06-19,"WA","new_case",409,2020,"6",19
"3605",2020-06-20,"WA","new_case",624,2020,"6",20
"3606",2020-06-21,"WA","new_case",455,2020,"6",21
"3607",2020-06-22,"WA","new_case",190,2020,"6",22
"3608",2020-06-23,"WA","new_case",516,2020,"6",23
"3609",2020-06-24,"WA","new_case",483,2020,"6",24
"3610",2020-06-25,"WA","new_case",498,2020,"6",25
"3611",2020-06-26,"WA","new_case",488,2020,"6",26
"3612",2020-06-27,"WA","new_case",549,2020,"6",27
"3613",2020-06-28,"WA","new_case",348,2020,"6",28
"3614",2020-06-29,"WA","new_case",501,2020,"6",29
"3615",2020-06-30,"WA","new_case",571,2020,"6",30
"3616",2020-07-01,"WA","new_case",611,2020,"7",1
"3617",2020-07-02,"WA","new_case",716,2020,"7",2
"3618",2020-07-03,"WA","new_case",627,2020,"7",3
"3619",2020-07-04,"WA","new_case",469,2020,"7",4
"3620",2020-07-05,"WA","new_case",651,2020,"7",5
"3621",2020-07-06,"WA","new_case",1087,2020,"7",6
"3622",2020-07-07,"WA","new_case",435,2020,"7",7
"3623",2020-07-08,"WA","new_case",521,2020,"7",8
"3624",2020-07-09,"WA","new_case",640,2020,"7",9
"3625",2020-07-10,"WA","new_case",637,2020,"7",10
"3626",2020-07-11,"WA","new_case",0,2020,"7",11
"3627",2020-07-12,"WA","new_case",1438,2020,"7",12
"3628",2020-07-13,"WA","new_case",1101,2020,"7",13
"3629",2020-07-14,"WA","new_case",547,2020,"7",14
"3630",2020-07-15,"WA","new_case",742,2020,"7",15
"3631",2020-07-16,"WA","new_case",1267,2020,"7",16
"3632",2020-07-17,"WA","new_case",754,2020,"7",17
"3633",2020-07-18,"WA","new_case",959,2020,"7",18
"3634",2020-07-19,"WA","new_case",920,2020,"7",19
"3635",2020-07-20,"WA","new_case",797,2020,"7",20
"3636",2020-07-21,"WA","new_case",832,2020,"7",21
"3637",2020-07-22,"WA","new_case",672,2020,"7",22
"3638",2020-07-23,"WA","new_case",762,2020,"7",23
"3639",2020-07-24,"WA","new_case",815,2020,"7",24
"3640",2020-07-25,"WA","new_case",1025,2020,"7",25
"3641",2020-07-26,"WA","new_case",786,2020,"7",26
"3642",2020-07-27,"WA","new_case",686,2020,"7",27
"3643",2020-07-28,"WA","new_case",884,2020,"7",28
"3644",2020-07-29,"WA","new_case",790,2020,"7",29
"3645",2020-07-30,"WA","new_case",808,2020,"7",30
"3646",2020-07-31,"WA","new_case",0,2020,"7",31
"3647",2020-08-01,"WA","new_case",1738,2020,"8",1
"3648",2020-08-02,"WA","new_case",631,2020,"8",2
"3649",2020-08-03,"WA","new_case",543,2020,"8",3
"3650",2020-08-04,"WA","new_case",664,2020,"8",4
"3651",2020-08-05,"WA","new_case",705,2020,"8",5
"3652",2020-08-06,"WA","new_case",833,2020,"8",6
"3653",2020-08-07,"WA","new_case",670,2020,"8",7
"3654",2020-08-08,"WA","new_case",936,2020,"8",8
"3655",2020-08-09,"WA","new_case",549,2020,"8",9
"3656",2020-08-10,"WA","new_case",575,2020,"8",10
"3657",2020-08-11,"WA","new_case",504,2020,"8",11
"3658",2020-08-12,"WA","new_case",551,2020,"8",12
"3659",2020-08-13,"WA","new_case",637,2020,"8",13
"3660",2020-08-14,"WA","new_case",800,2020,"8",14
"3661",2020-08-15,"WA","new_case",746,2020,"8",15
"3662",2020-08-16,"WA","new_case",576,2020,"8",16
"3663",2020-08-17,"WA","new_case",260,2020,"8",17
"3664",2020-08-18,"WA","new_case",543,2020,"8",18
"3665",2020-08-19,"WA","new_case",425,2020,"8",19
"3666",2020-08-20,"WA","new_case",700,2020,"8",20
"3667",2020-08-21,"WA","new_case",390,2020,"8",21
"3668",2020-08-22,"WA","new_case",816,2020,"8",22
"3669",2020-08-23,"WA","new_case",417,2020,"8",23
"3670",2020-08-24,"WA","new_case",359,2020,"8",24
"3671",2020-08-25,"WA","new_case",334,2020,"8",25
"3672",2020-08-26,"WA","new_case",456,2020,"8",26
"3673",2020-08-27,"WA","new_case",542,2020,"8",27
"3674",2020-08-28,"WA","new_case",598,2020,"8",28
"3675",2020-08-29,"WA","new_case",578,2020,"8",29
"3676",2020-08-30,"WA","new_case",441,2020,"8",30
"3677",2020-08-31,"WA","new_case",315,2020,"8",31
"3678",2020-09-01,"WA","new_case",304,2020,"9",1
"3679",2020-09-02,"WA","new_case",438,2020,"9",2
"3680",2020-09-03,"WA","new_case",479,2020,"9",3
"3681",2020-09-04,"WA","new_case",479,2020,"9",4
"3682",2020-09-05,"WA","new_case",501,2020,"9",5
"3683",2020-09-06,"WA","new_case",399,2020,"9",6
"3684",2020-09-07,"WA","new_case",310,2020,"9",7
"3685",2020-09-08,"WA","new_case",0,2020,"9",8
"3686",2020-09-09,"WA","new_case",464,2020,"9",9
"3687",2020-09-10,"WA","new_case",458,2020,"9",10
"3688",2020-09-11,"WA","new_case",544,2020,"9",11
"3689",2020-09-12,"WA","new_case",465,2020,"9",12
"3690",2020-09-13,"WA","new_case",350,2020,"9",13
"3691",2020-09-14,"WA","new_case",312,2020,"9",14
"3692",2020-09-15,"WA","new_case",327,2020,"9",15
"3693",2020-09-16,"WA","new_case",347,2020,"9",16
"3694",2020-09-17,"WA","new_case",386,2020,"9",17
"3695",2020-09-18,"WA","new_case",404,2020,"9",18
"3696",2020-09-19,"WA","new_case",597,2020,"9",19
"3697",2020-09-20,"WA","new_case",349,2020,"9",20
"3698",2020-09-21,"WA","new_case",300,2020,"9",21
"3699",2020-09-22,"WA","new_case",345,2020,"9",22
"3700",2020-09-23,"WA","new_case",509,2020,"9",23
"3701",2020-09-24,"WA","new_case",536,2020,"9",24
"3702",2020-09-25,"WA","new_case",988,2020,"9",25
"3703",2020-09-26,"WA","new_case",604,2020,"9",26
"3704",2020-09-27,"WA","new_case",439,2020,"9",27
"3705",2020-09-28,"WA","new_case",369,2020,"9",28
"3706",2020-09-29,"WA","new_case",404,2020,"9",29
"3707",2020-09-30,"WA","new_case",480,2020,"9",30
"3708",2020-10-01,"WA","new_case",594,2020,"10",1
"3709",2020-10-02,"WA","new_case",694,2020,"10",2
"3710",2020-10-03,"WA","new_case",609,2020,"10",3
"3711",2020-10-04,"WA","new_case",455,2020,"10",4
"3712",2020-10-05,"WA","new_case",402,2020,"10",5
"3713",2020-10-06,"WA","new_case",387,2020,"10",6
"3714",2020-10-07,"WA","new_case",545,2020,"10",7
"3715",2020-10-08,"WA","new_case",710,2020,"10",8
"3716",2020-10-09,"WA","new_case",642,2020,"10",9
"3717",2020-10-10,"WA","new_case",475,2020,"10",10
"3718",2020-10-11,"WA","new_case",827,2020,"10",11
"3719",2020-10-12,"WA","new_case",0,2020,"10",12
"3720",2020-10-13,"WA","new_case",913,2020,"10",13
"3721",2020-10-14,"WA","new_case",734,2020,"10",14
"3722",2020-10-15,"WA","new_case",676,2020,"10",15
"3723",2020-10-16,"WA","new_case",709,2020,"10",16
"3724",2020-10-17,"WA","new_case",777,2020,"10",17
"3725",2020-10-18,"WA","new_case",530,2020,"10",18
"3726",2020-10-19,"WA","new_case",460,2020,"10",19
"3727",2020-10-20,"WA","new_case",489,2020,"10",20
"3728",2020-10-21,"WA","new_case",724,2020,"10",21
"3729",2020-10-22,"WA","new_case",651,2020,"10",22
"3730",2020-10-23,"WA","new_case",820,2020,"10",23
"3731",2020-10-24,"WA","new_case",919,2020,"10",24
"3732",2020-10-25,"WA","new_case",649,2020,"10",25
"3733",2020-10-26,"WA","new_case",587,2020,"10",26
"3734",2020-10-27,"WA","new_case",527,2020,"10",27
"3735",2020-10-28,"WA","new_case",716,2020,"10",28
"3736",2020-10-29,"WA","new_case",814,2020,"10",29
"3737",2020-10-30,"WA","new_case",1016,2020,"10",30
"3738",2020-10-31,"WA","new_case",928,2020,"10",31
"3739",2020-11-01,"WA","new_case",814,2020,"11",1
"3740",2020-11-02,"WA","new_case",1039,2020,"11",2
"3741",2020-11-03,"WA","new_case",657,2020,"11",3
"3742",2020-11-04,"WA","new_case",1469,2020,"11",4
"3743",2020-11-05,"WA","new_case",1070,2020,"11",5
"3744",2020-11-06,"WA","new_case",1691,2020,"11",6
"3745",2020-11-07,"WA","new_case",1770,2020,"11",7
"3746",2020-11-08,"WA","new_case",1320,2020,"11",8
"3747",2020-11-09,"WA","new_case",1239,2020,"11",9
"3748",2020-11-10,"WA","new_case",1441,2020,"11",10
"3749",2020-11-11,"WA","new_case",0,2020,"11",11
"3750",2020-11-12,"WA","new_case",3345,2020,"11",12
"3751",2020-11-13,"WA","new_case",2142,2020,"11",13
"3752",2020-11-14,"WA","new_case",2233,2020,"11",14
"3753",2020-11-15,"WA","new_case",2309,2020,"11",15
"3754",2020-11-16,"WA","new_case",1492,2020,"11",16
"3755",2020-11-17,"WA","new_case",2589,2020,"11",17
"3756",2020-11-18,"WA","new_case",1303,2020,"11",18
"3757",2020-11-19,"WA","new_case",1987,2020,"11",19
"3758",2020-11-20,"WA","new_case",2132,2020,"11",20
"3759",2020-11-21,"WA","new_case",1717,2020,"11",21
"3760",2020-11-22,"WA","new_case",0,2020,"11",22
"3761",2020-11-23,"WA","new_case",6277,2020,"11",23
"3762",2020-11-24,"WA","new_case",3482,2020,"11",24
"3763",2020-11-25,"WA","new_case",2887,2020,"11",25
"3764",2020-11-26,"WA","new_case",0,2020,"11",26
"3765",2020-11-27,"WA","new_case",4261,2020,"11",27
"3766",2020-11-28,"WA","new_case",2467,2020,"11",28
"3767",2020-11-29,"WA","new_case",2066,2020,"11",29
"3768",2020-11-30,"WA","new_case",2319,2020,"11",30
"3769",2020-01-22,"MA","new_case",0,2020,"1",22
"3770",2020-01-23,"MA","new_case",0,2020,"1",23
"3771",2020-01-24,"MA","new_case",0,2020,"1",24
"3772",2020-01-25,"MA","new_case",0,2020,"1",25
"3773",2020-01-26,"MA","new_case",0,2020,"1",26
"3774",2020-01-27,"MA","new_case",0,2020,"1",27
"3775",2020-01-28,"MA","new_case",0,2020,"1",28
"3776",2020-01-29,"MA","new_case",0,2020,"1",29
"3777",2020-01-30,"MA","new_case",0,2020,"1",30
"3778",2020-01-31,"MA","new_case",0,2020,"1",31
"3779",2020-02-01,"MA","new_case",1,2020,"2",1
"3780",2020-02-02,"MA","new_case",0,2020,"2",2
"3781",2020-02-03,"MA","new_case",0,2020,"2",3
"3782",2020-02-04,"MA","new_case",0,2020,"2",4
"3783",2020-02-05,"MA","new_case",0,2020,"2",5
"3784",2020-02-06,"MA","new_case",0,2020,"2",6
"3785",2020-02-07,"MA","new_case",0,2020,"2",7
"3786",2020-02-08,"MA","new_case",0,2020,"2",8
"3787",2020-02-09,"MA","new_case",0,2020,"2",9
"3788",2020-02-10,"MA","new_case",0,2020,"2",10
"3789",2020-02-11,"MA","new_case",0,2020,"2",11
"3790",2020-02-12,"MA","new_case",0,2020,"2",12
"3791",2020-02-13,"MA","new_case",0,2020,"2",13
"3792",2020-02-14,"MA","new_case",0,2020,"2",14
"3793",2020-02-15,"MA","new_case",0,2020,"2",15
"3794",2020-02-16,"MA","new_case",0,2020,"2",16
"3795",2020-02-17,"MA","new_case",0,2020,"2",17
"3796",2020-02-18,"MA","new_case",0,2020,"2",18
"3797",2020-02-19,"MA","new_case",0,2020,"2",19
"3798",2020-02-20,"MA","new_case",0,2020,"2",20
"3799",2020-02-21,"MA","new_case",0,2020,"2",21
"3800",2020-02-22,"MA","new_case",0,2020,"2",22
"3801",2020-02-23,"MA","new_case",0,2020,"2",23
"3802",2020-02-24,"MA","new_case",0,2020,"2",24
"3803",2020-02-25,"MA","new_case",0,2020,"2",25
"3804",2020-02-26,"MA","new_case",0,2020,"2",26
"3805",2020-02-27,"MA","new_case",0,2020,"2",27
"3806",2020-02-28,"MA","new_case",0,2020,"2",28
"3807",2020-02-29,"MA","new_case",0,2020,"2",29
"3808",2020-03-01,"MA","new_case",0,2020,"3",1
"3809",2020-03-02,"MA","new_case",0,2020,"3",2
"3810",2020-03-03,"MA","new_case",1,2020,"3",3
"3811",2020-03-04,"MA","new_case",0,2020,"3",4
"3812",2020-03-05,"MA","new_case",0,2020,"3",5
"3813",2020-03-06,"MA","new_case",5,2020,"3",6
"3814",2020-03-07,"MA","new_case",2,2020,"3",7
"3815",2020-03-08,"MA","new_case",19,2020,"3",8
"3816",2020-03-09,"MA","new_case",0,2020,"3",9
"3817",2020-03-10,"MA","new_case",63,2020,"3",10
"3818",2020-03-11,"MA","new_case",4,2020,"3",11
"3819",2020-03-12,"MA","new_case",13,2020,"3",12
"3820",2020-03-13,"MA","new_case",1,2020,"3",13
"3821",2020-03-14,"MA","new_case",0,2020,"3",14
"3822",2020-03-15,"MA","new_case",55,2020,"3",15
"3823",2020-03-16,"MA","new_case",33,2020,"3",16
"3824",2020-03-17,"MA","new_case",21,2020,"3",17
"3825",2020-03-18,"MA","new_case",38,2020,"3",18
"3826",2020-03-19,"MA","new_case",72,2020,"3",19
"3827",2020-03-20,"MA","new_case",85,2020,"3",20
"3828",2020-03-21,"MA","new_case",112,2020,"3",21
"3829",2020-03-22,"MA","new_case",121,2020,"3",22
"3830",2020-03-23,"MA","new_case",131,2020,"3",23
"3831",2020-03-24,"MA","new_case",382,2020,"3",24
"3832",2020-03-25,"MA","new_case",679,2020,"3",25
"3833",2020-03-26,"MA","new_case",579,2020,"3",26
"3834",2020-03-27,"MA","new_case",823,2020,"3",27
"3835",2020-03-28,"MA","new_case",1017,2020,"3",28
"3836",2020-03-29,"MA","new_case",698,2020,"3",29
"3837",2020-03-30,"MA","new_case",797,2020,"3",30
"3838",2020-03-31,"MA","new_case",868,2020,"3",31
"3839",2020-04-01,"MA","new_case",1118,2020,"4",1
"3840",2020-04-02,"MA","new_case",1228,2020,"4",2
"3841",2020-04-03,"MA","new_case",1436,2020,"4",3
"3842",2020-04-04,"MA","new_case",1334,2020,"4",4
"3843",2020-04-05,"MA","new_case",764,2020,"4",5
"3844",2020-04-06,"MA","new_case",1337,2020,"4",6
"3845",2020-04-07,"MA","new_case",1365,2020,"4",7
"3846",2020-04-08,"MA","new_case",1365,2020,"4",8
"3847",2020-04-09,"MA","new_case",2374,2020,"4",9
"3848",2020-04-10,"MA","new_case",1904,2020,"4",10
"3849",2020-04-11,"MA","new_case",3073,2020,"4",11
"3850",2020-04-12,"MA","new_case",1557,2020,"4",12
"3851",2020-04-13,"MA","new_case",1392,2020,"4",13
"3852",2020-04-14,"MA","new_case",1296,2020,"4",14
"3853",2020-04-15,"MA","new_case",1755,2020,"4",15
"3854",2020-04-16,"MA","new_case",2263,2020,"4",16
"3855",2020-04-17,"MA","new_case",2221,2020,"4",17
"3856",2020-04-18,"MA","new_case",1970,2020,"4",18
"3857",2020-04-19,"MA","new_case",1705,2020,"4",19
"3858",2020-04-20,"MA","new_case",1566,2020,"4",20
"3859",2020-04-21,"MA","new_case",1556,2020,"4",21
"3860",2020-04-22,"MA","new_case",1745,2020,"4",22
"3861",2020-04-23,"MA","new_case",3079,2020,"4",23
"3862",2020-04-24,"MA","new_case",4946,2020,"4",24
"3863",2020-04-25,"MA","new_case",2379,2020,"4",25
"3864",2020-04-26,"MA","new_case",1590,2020,"4",26
"3865",2020-04-27,"MA","new_case",1524,2020,"4",27
"3866",2020-04-28,"MA","new_case",1840,2020,"4",28
"3867",2020-04-29,"MA","new_case",1963,2020,"4",29
"3868",2020-04-30,"MA","new_case",1940,2020,"4",30
"3869",2020-05-01,"MA","new_case",2106,2020,"5",1
"3870",2020-05-02,"MA","new_case",1952,2020,"5",2
